muni_id,uf_sigla,muni_nm,idhm,lat,lon
3122355,MG,Divisa Alegre,0.608,-15.726,-41.345
3122405,MG,Divisa Nova,0.67,-21.511,-46.196
3122454,MG,Divisópolis,0.609,-15.726,-41
3122470,MG,Dom Bosco,0.673,-16.652,-46.271
3122504,MG,Dom Cavati,0.688,-19.374,-42.106
3122603,MG,Dom Joaquim,0.622,-18.967,-43.256
3122702,MG,Dom Silvério,0.709,-20.16,-42.968
3122801,MG,Dom Viçoso,0.687,-22.254,-45.161
3122900,MG,Dona Eusébia,0.701,-21.316,-42.811
3123007,MG,Dores de Campos,0.686,-21.109,-44.023
3123106,MG,Dores de Guanhães,0.636,-19.058,-42.929
3123205,MG,Dores do Indaiá,0.719,-19.463,-45.602
3123304,MG,Dores do Turvo,0.629,-20.976,-43.189
3123403,MG,Doresópolis,0.692,-20.287,-45.903
3123502,MG,Douradoquara,0.706,-18.431,-47.609
3123528,MG,Durandé,0.645,-20.203,-41.798
3123601,MG,Elói Mendes,0.685,-21.61,-45.565
3123700,MG,Engenheiro Caldas,0.644,-19.219,-42.046
3123809,MG,Engenheiro Navarro,0.655,-17.28,-43.95
3123858,MG,Entre Folhas,0.634,-19.625,-42.231
3123908,MG,Entre Rios de Minas,0.672,-20.671,-44.066
3124005,MG,Ervália,0.625,-20.84,-42.657
3124104,MG,Esmeraldas,0.671,-19.763,-44.314
3124203,MG,Espera Feliz,0.663,-20.65,-41.907
3124302,MG,Espinosa,0.627,-14.926,-42.819
3124401,MG,Espírito Santo do Dourado,0.685,-22.046,-45.951
3124500,MG,Estiva,0.691,-22.463,-46.017
3124609,MG,Estrela Dalva,0.71,-21.742,-42.461
3124708,MG,Estrela do Indaiá,0.676,-19.522,-45.788
3124807,MG,Estrela do Sul,0.696,-18.746,-47.693
3124906,MG,Eugenópolis,0.675,-21.099,-42.187
3125002,MG,Ewbank da Câmara,0.676,-21.551,-43.51
3125101,MG,Extrema,0.732,-22.855,-46.318
3125200,MG,Fama,0.717,-21.406,-45.829
3125309,MG,Faria Lemos,0.687,-20.808,-42.03
3125606,MG,Felisburgo,0.583,-16.639,-40.761
3125705,MG,Felixlândia,0.648,-18.758,-44.899
3125408,MG,Felício dos Santos,0.606,-18.077,-43.247
3125804,MG,Fernandes Tourinho,0.646,-19.154,-42.082
3125903,MG,Ferros,0.603,-19.232,-43.023
3125952,MG,Fervedouro,0.58,-20.726,-42.279
3126000,MG,Florestal,0.724,-19.889,-44.433
3126109,MG,Formiga,0.755,-20.464,-45.426
3126208,MG,Formoso,0.64,-14.947,-46.232
3126307,MG,Fortaleza de Minas,0.67,-20.849,-46.718
3126406,MG,Fortuna de Minas,0.696,-19.561,-44.447
3126505,MG,Francisco Badaró,0.622,-16.993,-42.352
3126604,MG,Francisco Dumont,0.625,-17.315,-44.234
3126703,MG,Francisco Sá,0.654,-16.476,-43.488
3126752,MG,Franciscópolis,0.603,-17.96,-42.009
3126802,MG,Frei Gaspar,0.59,-18.066,-41.429
3126901,MG,Frei Inocêncio,0.648,-18.545,-41.922
3126950,MG,Frei Lagonegro,0.543,-18.168,-42.766
3127008,MG,Fronteira,0.684,-20.268,-49.199
3127057,MG,Fronteira dos Vales,0.592,-16.891,-40.925
3127073,MG,Fruta de Leite,0.544,-16.131,-42.533
3127107,MG,Frutal,0.73,-20.025,-48.941
3127206,MG,Funilândia,0.655,-19.368,-44.056
3127305,MG,Galiléia,0.654,-18.999,-41.538
3127339,MG,Gameleiras,0.65,-15.082,-43.124
3127354,MG,Glaucilândia,0.679,-16.85,-43.697
3127370,MG,Goiabeira,0.647,-18.982,-41.223
3127388,MG,Goianá,0.716,-21.537,-43.202
3127503,MG,Gonzaga,0.606,-18.822,-42.479
3127404,MG,Gonçalves,0.683,-22.659,-45.856
3127602,MG,Gouveia,0.681,-18.454,-43.741
3127701,MG,Governador Valadares,0.727,-18.851,-41.949
3127909,MG,Grupiara,0.731,-18.494,-47.722
3127800,MG,Grão Mogol,0.604,-16.559,-42.89
3128006,MG,Guanhães,0.686,-18.775,-42.933
3128105,MG,Guapé,0.679,-20.762,-45.918
3128204,MG,Guaraciaba,0.623,-20.571,-43.008
3128253,MG,Guaraciama,0.677,-17.014,-43.673
3128402,MG,Guarani,0.677,-21.352,-43.047
3128303,MG,Guaranésia,0.701,-21.299,-46.803
3128501,MG,Guarará,0.652,-21.732,-43.038
3128600,MG,Guarda-Mor,0.69,-17.771,-47.098
3128709,MG,Guaxupé,0.751,-21.305,-46.713
3128808,MG,Guidoval,0.683,-21.152,-42.797
3128907,MG,Guimarânia,0.693,-18.844,-46.793
3129004,MG,Guiricema,0.674,-21.008,-42.718
3129103,MG,Gurinhatã,0.68,-19.213,-49.786
3129202,MG,Heliodora,0.657,-22.067,-45.542
3129301,MG,Iapu,0.654,-19.437,-42.218
3129400,MG,Ibertioga,0.657,-21.43,-43.963
3129608,MG,Ibiaí,0.614,-16.861,-44.914
3129657,MG,Ibiracatu,0.591,-15.664,-44.164
3129707,MG,Ibiraci,0.706,-20.462,-47.122
3129806,MG,Ibirité,0.704,-20.022,-44.059
3129905,MG,Ibitiúra de Minas,0.674,-22.061,-46.44
3130002,MG,Ibituruna,0.675,-21.153,-44.748
3129509,MG,Ibiá,0.718,-19.478,-46.539
3130051,MG,Icaraí de Minas,0.624,-16.217,-44.906
3130101,MG,Igarapé,0.698,-20.07,-44.302
3130200,MG,Igaratinga,0.651,-19.955,-44.709
3130309,MG,Iguatama,0.707,-20.174,-45.711
3130408,MG,Ijaci,0.714,-21.17,-44.925
3130507,MG,Ilicínea,0.68,-20.936,-45.833
3130556,MG,Imbé de Minas,0.553,-19.597,-41.971
3130606,MG,Inconfidentes,0.692,-22.317,-46.328
3130655,MG,Indaiabira,0.61,-15.492,-42.197
3130705,MG,Indianópolis,0.674,-19.039,-47.917
3130804,MG,Ingaí,0.697,-21.401,-44.917
3130903,MG,Inhapim,0.658,-19.549,-42.12
3131000,MG,Inhaúma,0.702,-19.491,-44.39
3131109,MG,Inimutaba,0.664,-18.729,-44.361
3131158,MG,Ipaba,0.665,-19.414,-42.419
3131208,MG,Ipanema,0.693,-19.801,-41.713
3131307,MG,Ipatinga,0.771,-19.468,-42.537
3131406,MG,Ipiaçu,0.696,-18.692,-49.943
3131505,MG,Ipuiúna,0.686,-22.099,-46.19
3131604,MG,Iraí de Minas,0.695,-18.984,-47.461
3131703,MG,Itabira,0.756,-19.619,-43.227
3131802,MG,Itabirinha,0.653,-18.566,-41.233
3131901,MG,Itabirito,0.73,-20.253,-43.801
3132008,MG,Itacambira,0.628,-17.065,-43.309
3132107,MG,Itacarambi,0.641,-15.102,-44.092
3132206,MG,Itaguara,0.691,-20.392,-44.488
3132305,MG,Itaipé,0.552,-17.402,-41.669
3132404,MG,Itajubá,0.787,-22.426,-45.453
3132503,MG,Itamarandiba,0.646,-17.857,-42.859
3132602,MG,Itamarati de Minas,0.688,-21.416,-42.818
3132701,MG,Itambacuri,0.634,-18.031,-41.685
3132800,MG,Itambé do Mato Dentro,0.634,-19.414,-43.321
3132909,MG,Itamogi,0.674,-21.078,-47.048
3133006,MG,Itamonte,0.705,-22.284,-44.87
3133105,MG,Itanhandu,0.739,-22.296,-44.935
3133204,MG,Itanhomi,0.65,-19.172,-41.865
3133303,MG,Itaobim,0.629,-16.562,-41.503
3133402,MG,Itapagipe,0.723,-19.909,-49.381
3133501,MG,Itapecerica,0.713,-20.473,-45.126
3133600,MG,Itapeva,0.72,-22.768,-46.221
3133709,MG,Itatiaiuçu,0.677,-20.197,-44.421
3133907,MG,Itaverava,0.627,-20.678,-43.61
3133758,MG,Itaú de Minas,0.776,-20.739,-46.752
3133808,MG,Itaúna,0.758,-20.075,-44.576
3134004,MG,Itinga,0.6,-16.613,-41.765
3134103,MG,Itueta,0.635,-19.394,-41.17
3134202,MG,Ituiutaba,0.739,-18.969,-49.465
3134301,MG,Itumirim,0.726,-21.317,-44.871
3134400,MG,Iturama,0.747,-19.728,-50.196
3134509,MG,Itutinga,0.727,-21.298,-44.658
3134608,MG,Jaboticatubas,0.681,-19.514,-43.745
3134707,MG,Jacinto,0.62,-16.144,-40.293
3134905,MG,Jacutinga,0.715,-22.286,-46.612
3134806,MG,Jacuí,0.668,-21.017,-46.741
3135001,MG,Jaguaraçu,0.679,-19.649,-42.75
3135076,MG,Jampruca,0.609,-18.463,-41.804
3135100,MG,Janaúba,0.696,-15.803,-43.309
3135209,MG,Januária,0.658,-15.488,-44.362
3135308,MG,Japaraíba,0.721,-20.141,-45.503
3135357,MG,Japonvar,0.608,-15.995,-44.27
3135050,MG,Jaíba,0.638,-15.338,-43.674
3135407,MG,Jeceaba,0.661,-20.535,-43.983
3135456,MG,Jenipapo de Minas,0.624,-17.083,-42.258
3135506,MG,Jequeri,0.601,-20.456,-42.666
3135605,MG,Jequitaí,0.643,-17.236,-44.446
3135704,MG,Jequitibá,0.689,-19.236,-44.028
3135803,MG,Jequitinhonha,0.615,-16.434,-41.003
3135902,MG,Jesuânia,0.658,-21.998,-45.291
3136108,MG,Joanésia,0.626,-19.172,-42.679
3136405,MG,Joaquim Felício,0.637,-17.758,-44.172
3136009,MG,Joaíma,0.587,-16.654,-41.031
3136504,MG,Jordânia,0.628,-15.9,-40.178
3136579,MG,Josenópolis,0.564,-16.547,-42.515
3136520,MG,José Gonçalves de Minas,0.632,-16.907,-42.604
3136553,MG,José Raydan,0.617,-18.219,-42.499
3136207,MG,João Monlevade,0.758,-19.81,-43.174
3136306,MG,João Pinheiro,0.697,-17.743,-46.173
3136652,MG,Juatuba,0.717,-19.952,-44.343
3136702,MG,Juiz de Fora,0.778,-21.764,-43.35
3136801,MG,Juramento,0.669,-16.848,-43.587
3136900,MG,Juruaia,0.723,-21.253,-46.577
3136959,MG,Juvenília,0.592,-14.263,-44.16
3137007,MG,Ladainha,0.541,-17.632,-41.738
3137106,MG,Lagamar,0.718,-18.178,-46.808
3137403,MG,Lagoa Dourada,0.676,-20.914,-44.078
3137502,MG,Lagoa Formosa,0.703,-18.779,-46.408
3137536,MG,Lagoa Grande,0.679,-17.835,-46.514
3137601,MG,Lagoa Santa,0.777,-19.627,-43.89
3137205,MG,Lagoa da Prata,0.732,-20.023,-45.544
3137304,MG,Lagoa dos Patos,0.634,-16.983,-44.582
3137700,MG,Lajinha,0.661,-20.151,-41.623
3137809,MG,Lambari,0.711,-21.976,-45.35
3137908,MG,Lamim,0.655,-20.79,-43.474
3138005,MG,Laranjal,0.714,-21.374,-42.477
3138104,MG,Lassance,0.629,-17.887,-44.578
3138203,MG,Lavras,0.782,-21.245,-45
3138302,MG,Leandro Ferreira,0.71,-19.718,-45.025
3138351,MG,Leme do Prado,0.67,-17.083,-42.693
3138401,MG,Leopoldina,0.726,-21.532,-42.643
3138500,MG,Liberdade,0.672,-22.029,-44.32
3138609,MG,Lima Duarte,0.71,-21.843,-43.793
3138625,MG,Limeira do Oeste,0.71,-19.551,-50.581
3138658,MG,Lontra,0.646,-15.903,-44.305
3138674,MG,Luisburgo,0.608,-20.44,-42.103
3138682,MG,Luislândia,0.614,-16.118,-44.589
3138708,MG,Luminárias,0.678,-21.511,-44.903
3138807,MG,Luz,0.724,-19.801,-45.686
3138906,MG,Machacalis,0.64,-17.077,-40.716
3139003,MG,Machado,0.715,-21.675,-45.92
3139102,MG,Madre de Deus de Minas,0.699,-21.483,-44.33
3139201,MG,Malacacheta,0.618,-17.842,-42.077
3139250,MG,Mamonas,0.618,-15.05,-42.949
3139300,MG,Manga,0.642,-14.756,-43.932
3139409,MG,Manhuaçu,0.689,-20.258,-42.034
3139508,MG,Manhumirim,0.697,-20.358,-41.958
3139607,MG,Mantena,0.675,-18.782,-40.98
3139805,MG,Mar de Espanha,0.684,-21.867,-43.01
3139706,MG,Maravilhas,0.672,-19.516,-44.676
3139904,MG,Maria da Fé,0.702,-22.308,-45.375
3140001,MG,Mariana,0.742,-20.378,-43.416
3140100,MG,Marilac,0.615,-18.508,-42.084
3140209,MG,Maripá de Minas,0.68,-21.698,-42.959
3140308,MG,Marliéria,0.657,-19.712,-42.732
3140407,MG,Marmelópolis,0.65,-22.449,-45.165
3140506,MG,Martinho Campos,0.669,-19.332,-45.237
3140530,MG,Martins Soares,0.635,-20.257,-41.877
3140555,MG,Mata Verde,0.581,-15.686,-40.741
3140605,MG,Materlândia,0.597,-18.474,-43.06
3140704,MG,Mateus Leme,0.704,-19.986,-44.428
3171501,MG,Mathias Lobato,0.612,-18.592,-41.908
3140803,MG,Matias Barbosa,0.72,-21.869,-43.319
3140852,MG,Matias Cardoso,0.616,-14.855,-43.922
3140902,MG,Matipó,0.631,-20.284,-42.341
3141009,MG,Mato Verde,0.662,-15.397,-42.866
3141108,MG,Matozinhos,0.731,-19.558,-44.081
3141207,MG,Matutina,0.707,-19.223,-45.969
3141306,MG,Medeiros,0.711,-19.996,-46.226
3141405,MG,Medina,0.624,-16.223,-41.477
3141504,MG,Mendes Pimentel,0.626,-18.661,-41.405
3141603,MG,Mercês,0.664,-21.194,-43.341
3141702,MG,Mesquita,0.656,-19.223,-42.607
3141801,MG,Minas Novas,0.633,-17.219,-42.59
3141900,MG,Minduri,0.658,-21.682,-44.604
3142007,MG,Mirabela,0.665,-16.263,-44.164
3142106,MG,Miradouro,0.663,-20.891,-42.343
3142254,MG,Miravânia,0.593,-14.741,-44.404
3142205,MG,Miraí,0.68,-21.195,-42.614
3142304,MG,Moeda,0.638,-20.333,-44.053
3142403,MG,Moema,0.721,-19.843,-45.411
3142502,MG,Monjolos,0.65,-18.325,-44.119
3142601,MG,Monsenhor Paulo,0.721,-21.758,-45.541
3142700,MG,Montalvânia,0.613,-14.423,-44.366
3142809,MG,Monte Alegre de Minas,0.674,-18.871,-48.881
3142908,MG,Monte Azul,0.659,-15.155,-42.875
3143005,MG,Monte Belo,0.688,-21.326,-46.368
3143104,MG,Monte Carmelo,0.728,-18.725,-47.499
3143153,MG,Monte Formoso,0.541,-16.866,-41.255
3143203,MG,Monte Santo de Minas,0.71,-21.19,-46.98
3143401,MG,Monte Sião,0.724,-22.433,-46.573
3143302,MG,Montes Claros,0.77,-16.735,-43.862
3143450,MG,Montezuma,0.587,-15.172,-42.497
3143500,MG,Morada Nova de Minas,0.696,-18.604,-45.357
3143609,MG,Morro da Garça,0.648,-18.547,-44.603
3143708,MG,Morro do Pilar,0.597,-19.216,-43.376
3143807,MG,Munhoz,0.647,-22.613,-46.361
3143906,MG,Muriaé,0.734,-21.131,-42.366
3144003,MG,Mutum,0.644,-19.8,-41.438
3144102,MG,Muzambinho,0.74,-21.376,-46.526
3140159,MG,Mário Campos,0.699,-20.056,-44.188
3144201,MG,Nacip Raydan,0.585,-18.459,-42.249
3144300,MG,Nanuque,0.701,-17.839,-40.354
3144359,MG,Naque,0.675,-19.23,-42.328
3144375,MG,Natalândia,0.671,-16.504,-46.493
3144409,MG,Natércia,0.693,-22.12,-45.512
3144508,MG,Nazareno,0.69,-21.216,-44.611
3144607,MG,Nepomuceno,0.667,-21.236,-45.236
3144656,MG,Ninheira,0.556,-15.321,-41.754
3144672,MG,Nova Belém,0.592,-18.475,-41.017
3144706,MG,Nova Era,0.709,-19.75,-43.038
3144805,MG,Nova Lima,0.813,-19.986,-43.847
3144904,MG,Nova Módica,0.63,-18.437,-41.501
3145000,MG,Nova Ponte,0.701,-19.136,-47.683
3145059,MG,Nova Porteirinha,0.641,-15.803,-43.301
3145109,MG,Nova Resende,0.671,-21.126,-46.42
3145208,MG,Nova Serrana,0.715,-19.876,-44.984
3136603,MG,Nova União,0.662,-19.69,-43.58
3145307,MG,Novo Cruzeiro,0.571,-17.468,-41.875
3145356,MG,Novo Oriente de Minas,0.555,-17.415,-41.215
3145372,MG,Novorizonte,0.616,-16.017,-42.408
3145406,MG,Olaria,0.636,-21.861,-43.937
3145455,MG,Olhos-d'Água,0.626,-17.397,-43.573
3145604,MG,Oliveira,0.699,-20.696,-44.827
3145703,MG,Oliveira Fortes,0.635,-21.339,-43.456
3145505,MG,Olímpio Noronha,0.674,-22.068,-45.264
3145802,MG,Onça de Pitangui,0.663,-19.73,-44.807
3145851,MG,Oratórios,0.637,-20.431,-42.806
3145877,MG,Orizânia,0.562,-20.506,-42.21
3145901,MG,Ouro Branco,0.764,-20.521,-43.692
3146008,MG,Ouro Fino,0.722,-22.283,-46.369
3146107,MG,Ouro Preto,0.741,-20.288,-43.508
3146206,MG,Ouro Verde de Minas,0.595,-18.071,-41.27
3146255,MG,Padre Carvalho,0.599,-16.364,-42.515
3146305,MG,Padre Paraíso,0.596,-17.072,-41.524
3146552,MG,Pai Pedro,0.59,-15.517,-43.065
3146404,MG,Paineiras,0.669,-18.908,-45.532
3146503,MG,Pains,0.728,-20.371,-45.661
3146602,MG,Paiva,0.72,-21.289,-43.416
3146701,MG,Palma,0.703,-21.375,-42.314
3146750,MG,Palmópolis,0.565,-16.735,-40.42
3146909,MG,Papagaios,0.666,-19.449,-44.748
3147006,MG,Paracatu,0.744,-17.222,-46.875
3147204,MG,Paraguaçu,0.715,-21.547,-45.738
3147303,MG,Paraisópolis,0.729,-22.554,-45.78
3147402,MG,Paraopeba,0.694,-19.274,-44.404
3147105,MG,Pará de Minas,0.725,-19.86,-44.608
3147600,MG,Passa Quatro,0.715,-22.39,-44.967
3147709,MG,Passa Tempo,0.687,-20.651,-44.496
3147808,MG,Passa-Vinte,0.648,-22.209,-44.234
3147501,MG,Passabém,0.642,-19.353,-43.136
3147907,MG,Passos,0.756,-20.719,-46.61
3147956,MG,Patis,0.614,-16.076,-44.082
3148004,MG,Patos de Minas,0.765,-18.579,-46.518
3148103,MG,Patrocínio,0.729,-18.944,-46.993
3148202,MG,Patrocínio do Muriaé,0.682,-21.153,-42.215
3148301,MG,Paula Cândido,0.637,-20.874,-42.98
3148400,MG,Paulistas,0.625,-18.427,-42.868
3148509,MG,Pavão,0.627,-17.428,-40.999
3148707,MG,Pedra Azul,0.627,-16.005,-41.297
3148756,MG,Pedra Bonita,0.573,-20.521,-42.33
3149002,MG,Pedra Dourada,0.655,-20.83,-42.154
3148806,MG,Pedra do Anta,0.624,-20.597,-42.714
3148905,MG,Pedra do Indaiá,0.708,-20.258,-45.209
3149101,MG,Pedralva,0.675,-22.243,-45.466
3149150,MG,Pedras de Maria da Cruz,0.614,-15.607,-44.391
3149200,MG,Pedrinópolis,0.729,-19.228,-47.462
3149309,MG,Pedro Leopoldo,0.757,-19.618,-44.043
3149408,MG,Pedro Teixeira,0.637,-21.706,-43.746
3149507,MG,Pequeri,0.694,-21.834,-43.121
3149606,MG,Pequi,0.674,-19.633,-44.659
3149705,MG,Perdigão,0.703,-19.953,-45.084
3149804,MG,Perdizes,0.723,-19.353,-47.293
3149903,MG,Perdões,0.744,-21.091,-45.091
3149952,MG,Periquito,0.651,-19.158,-42.234
3150000,MG,Pescador,0.656,-18.357,-41.598
3148608,MG,Peçanha,0.627,-18.549,-42.557
3150109,MG,Piau,0.629,-21.509,-43.323
3150158,MG,Piedade de Caratinga,0.612,-19.759,-42.076
3150208,MG,Piedade de Ponte Nova,0.639,-20.245,-42.734
3150307,MG,Piedade do Rio Grande,0.678,-21.469,-44.196
3150406,MG,Piedade dos Gerais,0.626,-20.471,-44.227
3150505,MG,Pimenta,0.686,-20.484,-45.799
3150539,MG,Pingo-d'Água,0.619,-19.727,-42.408
3150570,MG,Pintópolis,0.594,-16.059,-45.156
3150604,MG,Piracema,0.646,-20.508,-44.483
3150703,MG,Pirajuba,0.723,-19.907,-48.701
3150802,MG,Piranga,0.6,-20.685,-43.3
3151008,MG,Piranguinho,0.717,-22.401,-45.532
3150901,MG,Piranguçu,0.685,-22.528,-45.495
3151107,MG,Pirapetinga,0.709,-21.656,-42.346
3151206,MG,Pirapora,0.731,-17.345,-44.942
3151305,MG,Piraúba,0.684,-21.276,-43.026
3151404,MG,Pitangui,0.725,-19.683,-44.89
3151503,MG,Piumhi,0.737,-20.465,-45.958
3151602,MG,Planura,0.712,-20.138,-48.702
3151909,MG,Pocrane,0.626,-19.62,-41.637
3152006,MG,Pompéu,0.689,-19.224,-44.935
3152105,MG,Ponte Nova,0.717,-20.416,-42.909
3152131,MG,Ponto Chique,0.606,-16.631,-45.066
3152170,MG,Ponto dos Volantes,0.595,-16.753,-41.504
3152204,MG,Porteirinha,0.651,-15.743,-43.028
3152303,MG,Porto Firme,0.634,-20.673,-43.084
3152402,MG,Poté,0.624,-17.807,-41.786
3152501,MG,Pouso Alegre,0.774,-22.23,-45.936
3152600,MG,Pouso Alto,0.71,-22.194,-44.973
3151701,MG,Poço Fundo,0.691,-21.781,-45.965
3151800,MG,Poços de Caldas,0.779,-21.788,-46.561
3152709,MG,Prados,0.689,-21.058,-44.08
3152808,MG,Prata,0.695,-19.307,-48.924
3153004,MG,Pratinha,0.721,-19.751,-46.378
3152907,MG,Pratápolis,0.729,-20.745,-46.861
3153103,MG,Presidente Bernardes,0.632,-20.769,-43.188
3153202,MG,Presidente Juscelino,0.614,-18.637,-44.058
3153301,MG,Presidente Kubitschek,0.595,-18.614,-43.562
3153400,MG,Presidente Olegário,0.701,-18.418,-46.418
3153608,MG,Prudente de Morais,0.69,-19.482,-44.155
3153707,MG,Quartel Geral,0.683,-19.274,-45.557
3153806,MG,Queluzito,0.682,-20.74,-43.884
3153905,MG,Raposos,0.73,-19.967,-43.804
3154002,MG,Raul Soares,0.655,-20.102,-42.453
3154101,MG,Recreio,0.692,-21.525,-42.469
3154150,MG,Reduto,0.629,-20.24,-41.983
3154200,MG,Resende Costa,0.685,-20.922,-44.238
3154309,MG,Resplendor,0.67,-19.326,-41.255
3154408,MG,Ressaquinha,0.683,-21.063,-43.763
3154457,MG,Riachinho,0.632,-16.23,-45.992
3154507,MG,Riacho dos Machados,0.627,-16.006,-43.049
3154705,MG,Ribeirão Vermelho,0.737,-21.191,-45.062
3154606,MG,Ribeirão das Neves,0.684,-19.767,-44.087
3154804,MG,Rio Acima,0.673,-20.088,-43.789
3154903,MG,Rio Casca,0.65,-20.226,-42.651
3155009,MG,Rio Doce,0.664,-20.242,-42.907
3155207,MG,Rio Espera,0.602,-20.855,-43.474
3155306,MG,Rio Manso,0.648,-20.265,-44.308
3155405,MG,Rio Novo,0.707,-21.458,-43.125
3155504,MG,Rio Paranaíba,0.709,-19.194,-46.247
3155603,MG,Rio Pardo de Minas,0.624,-15.61,-42.54
3155702,MG,Rio Piracicaba,0.685,-19.929,-43.174
3155801,MG,Rio Pomba,0.714,-21.275,-43.179
3155900,MG,Rio Preto,0.679,-22.089,-43.828
3156007,MG,Rio Vermelho,0.558,-18.294,-43.009
3155108,MG,Rio do Prado,0.605,-16.608,-40.57
3156106,MG,Ritápolis,0.653,-21.022,-44.318
3156205,MG,Rochedo de Minas,0.684,-21.63,-43.02
3156304,MG,Rodeiro,0.668,-21.2,-42.865
3156403,MG,Romaria,0.708,-18.883,-47.586
3156452,MG,Rosário da Limeira,0.662,-20.979,-42.512
3156502,MG,Rubelita,0.582,-16.408,-42.263
3156601,MG,Rubim,0.609,-16.375,-40.538
3156700,MG,Sabará,0.731,-19.886,-43.807
3156809,MG,Sabinópolis,0.638,-18.666,-43.084
3156908,MG,Sacramento,0.732,-19.865,-47.44
3157005,MG,Salinas,0.679,-16.17,-42.29
3157104,MG,Salto da Divisa,0.608,-16.003,-39.947
3157203,MG,Santa Bárbara,0.707,-19.959,-43.415
3157252,MG,Santa Bárbara do Leste,0.613,-19.978,-42.14
3157278,MG,Santa Bárbara do Monte Verde,0.606,-21.959,-43.702
3157302,MG,Santa Bárbara do Tugúrio,0.637,-21.246,-43.559
3157336,MG,Santa Cruz de Minas,0.706,-21.12,-44.223
3157377,MG,Santa Cruz de Salinas,0.577,-16.098,-41.746
3157401,MG,Santa Cruz do Escalvado,0.625,-20.236,-42.814
3157500,MG,Santa Efigênia de Minas,0.607,-18.827,-42.448
3157609,MG,Santa Fé de Minas,0.615,-16.69,-45.414
3157658,MG,Santa Helena de Minas,0.567,-16.983,-40.686
3157708,MG,Santa Juliana,0.706,-19.309,-47.525
3157807,MG,Santa Luzia,0.715,-19.77,-43.851
3157906,MG,Santa Margarida,0.61,-20.384,-42.251
3158003,MG,Santa Maria de Itabira,0.648,-19.449,-43.113
3158102,MG,Santa Maria do Salto,0.613,-16.249,-40.149
3158201,MG,Santa Maria do Suaçuí,0.64,-18.19,-42.414
3159209,MG,Santa Rita de Caldas,0.69,-22.029,-46.337
3159407,MG,Santa Rita de Ibitipoca,0.63,-21.563,-43.915
3159308,MG,Santa Rita de Jacutinga,0.682,-22.149,-44.095
3159357,MG,Santa Rita de Minas,0.613,-19.875,-42.132
3159506,MG,Santa Rita do Itueto,0.607,-19.36,-41.38
3159605,MG,Santa Rita do Sapucaí,0.721,-22.252,-45.703
3159704,MG,Santa Rosa da Serra,0.705,-19.53,-45.966
3159803,MG,Santa Vitória,0.71,-18.839,-50.121
3158300,MG,Santana da Vargem,0.698,-21.249,-45.507
3158409,MG,Santana de Cataguases,0.694,-21.287,-42.557
3158508,MG,Santana de Pirapama,0.628,-19.006,-44.043
3158607,MG,Santana do Deserto,0.651,-21.95,-43.166
3158706,MG,Santana do Garambéu,0.667,-21.601,-44.104
3158805,MG,Santana do Jacaré,0.647,-20.898,-45.131
3158904,MG,Santana do Manhuaçu,0.621,-20.108,-41.925
3158953,MG,Santana do Paraíso,0.685,-19.364,-42.569
3159001,MG,Santana do Riacho,0.665,-19.169,-43.714
3159100,MG,Santana dos Montes,0.647,-20.788,-43.692
3159902,MG,Santo Antônio do Amparo,0.672,-20.946,-44.919
3160009,MG,Santo Antônio do Aventureiro,0.671,-21.758,-42.816
3160108,MG,Santo Antônio do Grama,0.633,-20.314,-42.609
3160207,MG,Santo Antônio do Itambé,0.558,-18.466,-43.307
3160306,MG,Santo Antônio do Jacinto,0.574,-16.534,-40.176
3160405,MG,Santo Antônio do Monte,0.724,-20.087,-45.294
3160454,MG,Santo Antônio do Retiro,0.57,-15.339,-42.624
3160504,MG,Santo Antônio do Rio Abaixo,0.669,-19.228,-43.254
3160603,MG,Santo Hipólito,0.657,-18.297,-44.223
3160702,MG,Santos Dumont,0.741,-21.457,-43.553
3165404,MG,Sapucaí-Mirim,0.68,-22.748,-45.743
3165503,MG,Sardoá,0.636,-18.784,-42.365
3165537,MG,Sarzedo,0.734,-20.035,-44.145
3165560,MG,Sem-Peixe,0.654,-20.109,-42.839
3165578,MG,Senador Amaral,0.661,-22.587,-46.177
3165602,MG,Senador Cortes,0.674,-21.801,-42.946
3165701,MG,Senador Firmino,0.644,-20.912,-43.097
3165800,MG,Senador José Bento,0.684,-22.164,-46.179
3165909,MG,Senador Modestino Gonçalves,0.62,-17.947,-43.225
3166006,MG,Senhora de Oliveira,0.631,-20.794,-43.344
3166105,MG,Senhora do Porto,0.565,-18.892,-43.084
3166204,MG,Senhora dos Remédios,0.626,-21.028,-43.583
3166303,MG,Sericita,0.56,-20.474,-42.482
3166402,MG,Seritinga,0.66,-21.909,-44.519
3166501,MG,Serra Azul de Minas,0.557,-18.362,-43.17
3166600,MG,Serra da Saudade,0.677,-19.438,-45.796
3166808,MG,Serra do Salitre,0.696,-19.111,-46.69
3166709,MG,Serra dos Aimorés,0.651,-17.783,-40.248
3166907,MG,Serrania,0.677,-21.548,-46.04
3167004,MG,Serranos,0.643,-21.89,-44.51
3166956,MG,Serranópolis de Minas,0.633,-15.829,-42.871
3167103,MG,Serro,0.656,-18.605,-43.379
3167202,MG,Sete Lagoas,0.76,-19.466,-44.247
3165552,MG,Setubinha,0.542,-17.6,-42.159
3167301,MG,Silveirânia,0.652,-21.159,-43.215
3167400,MG,Silvianópolis,0.699,-22.029,-45.835
